time,turbine_id,temperature_2m,pressure_msl,wind_speed_100m,wind_direction_100m,air_density_kg_m3
2024-08-10 14:00:00+00:00,T09,33.65,1014.3,6.09,231,1.152
2024-08-10 15:00:00+00:00,T09,30.58,1012.5,5.22,181,1.161
2024-08-10 16:00:00+00:00,T09,29.79,1014.1,3.95,174,1.166
2024-08-10 17:00:00+00:00,T09,29.67,1013.1,6.79,172,1.165
2024-08-10 18:00:00+00:00,T09,28.95,1012.8,5.11,226,1.168
2024-08-10 19:00:00+00:00,T09,26.49,1012.2,8.52,157,1.177
2024-08-10 20:00:00+00:00,T09,27.16,1012.4,6.31,174,1.174
2024-08-10 21:00:00+00:00,T09,24.5,1012.4,3.85,176,1.185
2024-08-10 22:00:00+00:00,T09,25.28,1010.8,7.61,218,1.18
2024-08-10 23:00:00+00:00,T09,25.28,1011.1,5.75,224,1.18
2024-08-11 00:00:00+00:00,T09,24.26,1011.1,5.95,205,1.184
2024-08-11 01:00:00+00:00,T09,26.54,1010.7,6.66,241,1.175
2024-08-11 02:00:00+00:00,T09,28.6,1010.6,6.99,238,1.167
2024-08-11 03:00:00+00:00,T09,28.95,1010.9,7.27,260,1.166
2024-08-11 04:00:00+00:00,T09,30.26,1009.6,8.39,255,1.159
2024-08-11 05:00:00+00:00,T09,32.56,1011.8,7.85,220,1.153
2024-08-11 06:00:00+00:00,T09,31.37,1009.5,5.73,244,1.155
2024-08-11 07:00:00+00:00,T09,32.28,1011.3,4.37,240,1.154
2024-08-11 08:00:00+00:00,T09,33.7,1011.3,5.0,264,1.148
2024-08-11 09:00:00+00:00,T09,33.37,1008.9,6.49,250,1.147
2024-08-11 10:00:00+00:00,T09,36.44,1010.3,6.76,247,1.137
2024-08-11 11:00:00+00:00,T09,34.88,1010.1,7.68,264,1.142
2024-08-11 12:00:00+00:00,T09,33.32,1009.3,2.69,249,1.147
2024-08-11 13:00:00+00:00,T09,32.91,1009.2,4.66,259,1.149
2024-08-11 14:00:00+00:00,T09,35.31,1009.9,4.57,249,1.141
2024-08-11 15:00:00+00:00,T09,30.71,1009.3,3.64,242,1.157
2024-08-11 16:00:00+00:00,T09,29.53,1010.5,4.05,258,1.163
2024-08-11 17:00:00+00:00,T09,29.1,1008.0,3.78,266,1.162
2024-08-11 18:00:00+00:00,T09,28.26,1008.7,3.61,266,1.166
2024-08-11 19:00:00+00:00,T09,26.49,1010.0,3.01,252,1.174
2024-08-11 20:00:00+00:00,T09,24.55,1010.8,4.96,229,1.183
2024-08-11 21:00:00+00:00,T09,23.92,1006.8,6.25,236,1.181
2024-08-11 22:00:00+00:00,T09,25.93,1010.0,6.76,241,1.177
2024-08-11 23:00:00+00:00,T09,24.88,1008.5,3.54,184,1.179
2024-08-12 00:00:00+00:00,T09,24.51,1010.8,3.61,199,1.183
2024-08-12 01:00:00+00:00,T09,27.51,1008.5,4.85,264,1.169
2024-08-12 02:00:00+00:00,T09,27.97,1008.0,4.41,213,1.166
2024-08-12 03:00:00+00:00,T09,28.35,1009.0,7.49,141,1.166
2024-08-12 04:00:00+00:00,T09,29.99,1009.7,4.53,206,1.16
2024-08-12 05:00:00+00:00,T09,31.44,1009.5,5.84,217,1.155
2024-08-12 06:00:00+00:00,T09,31.75,1006.6,3.27,180,1.15
2024-08-12 07:00:00+00:00,T09,32.53,1010.0,4.77,255,1.151
2024-08-12 08:00:00+00:00,T09,34.52,1008.5,4.8,233,1.142
2024-08-12 09:00:00+00:00,T09,33.43,1009.3,6.76,226,1.147
2024-08-12 10:00:00+00:00,T09,35.57,1007.6,3.4,201,1.137
2024-08-12 11:00:00+00:00,T09,33.7,1008.0,4.5,211,1.144
2024-08-12 12:00:00+00:00,T09,34.28,1008.1,0.85,222,1.142
2024-08-12 13:00:00+00:00,T09,33.3,1008.6,1.96,218,1.147
2024-08-12 14:00:00+00:00,T09,34.0,1009.6,2.54,189,1.145
2024-08-12 15:00:00+00:00,T09,30.85,1010.5,2.64,210,1.158
2024-08-12 16:00:00+00:00,T09,28.49,1010.4,4.27,208,1.167
2024-08-12 17:00:00+00:00,T09,27.71,1008.9,4.38,218,1.168
2024-08-12 18:00:00+00:00,T09,26.5,1010.7,1.8,187,1.175
2024-08-12 19:00:00+00:00,T09,25.83,1013.0,5.22,215,1.18
2024-08-12 20:00:00+00:00,T09,26.25,1012.4,3.18,214,1.178
2024-08-12 21:00:00+00:00,T09,25.77,1010.8,7.82,221,1.178
2024-08-12 22:00:00+00:00,T09,26.61,1012.4,5.72,225,1.177
2024-08-12 23:00:00+00:00,T09,24.49,1012.1,5.77,192,1.185
2024-08-13 00:00:00+00:00,T09,27.94,1013.3,5.55,247,1.172
2024-08-13 01:00:00+00:00,T09,28.31,1014.5,6.22,248,1.172
2024-08-13 02:00:00+00:00,T09,27.18,1012.2,6.88,202,1.174
2024-08-13 03:00:00+00:00,T09,27.06,1011.8,5.5,235,1.174
2024-08-13 04:00:00+00:00,T09,30.14,1014.9,8.4,213,1.166
2024-08-13 05:00:00+00:00,T09,31.43,1014.3,7.1,224,1.16
2024-08-13 06:00:00+00:00,T09,30.59,1014.6,7.6,259,1.164
2024-08-13 07:00:00+00:00,T09,33.51,1011.5,6.8,250,1.149
2024-08-13 08:00:00+00:00,T09,34.19,1013.8,7.8,288,1.149
2024-08-13 09:00:00+00:00,T09,34.22,1010.9,5.12,250,1.146
2024-08-13 10:00:00+00:00,T09,35.8,1014.4,11.57,217,1.144
2024-08-13 11:00:00+00:00,T09,35.84,1013.6,5.27,243,1.143
2024-08-13 12:00:00+00:00,T09,34.01,1014.0,4.8,187,1.15
2024-08-13 13:00:00+00:00,T09,34.11,1014.4,7.02,291,1.15
2024-08-13 14:00:00+00:00,T09,32.0,1016.1,6.94,251,1.16
2024-08-13 15:00:00+00:00,T09,30.39,1014.7,4.0,262,1.165
2024-08-13 16:00:00+00:00,T09,30.14,1015.9,2.26,248,1.167
2024-08-13 17:00:00+00:00,T09,29.21,1014.7,3.49,218,1.169
2024-08-13 18:00:00+00:00,T09,27.19,1015.0,4.13,233,1.177
2024-08-13 19:00:00+00:00,T09,24.1,1015.7,4.22,212,1.19
2024-08-13 20:00:00+00:00,T09,26.49,1014.3,5.75,220,1.179
2024-08-13 21:00:00+00:00,T09,23.49,1013.3,7.86,232,1.19
2024-08-13 22:00:00+00:00,T09,25.39,1015.6,7.68,207,1.185
2024-08-13 23:00:00+00:00,T09,26.91,1015.6,5.61,267,1.179
2024-08-14 00:00:00+00:00,T09,25.48,1014.9,7.83,203,1.184
2024-08-14 01:00:00+00:00,T09,25.28,1016.2,8.06,234,1.186
2024-08-14 02:00:00+00:00,T09,26.1,1016.1,9.76,204,1.183
2024-08-14 03:00:00+00:00,T09,29.8,1013.9,6.91,183,1.166
2024-08-14 04:00:00+00:00,T09,29.76,1014.9,6.29,221,1.167
2024-08-14 05:00:00+00:00,T09,31.7,1014.9,7.69,203,1.16
2024-08-14 06:00:00+00:00,T09,33.5,1014.5,8.99,202,1.153
2024-08-14 07:00:00+00:00,T09,33.51,1015.8,5.91,205,1.154
2024-08-14 08:00:00+00:00,T09,34.03,1013.9,9.53,190,1.15
2024-08-14 09:00:00+00:00,T09,34.14,1014.3,8.94,214,1.15
2024-08-14 10:00:00+00:00,T09,32.03,1014.1,5.11,188,1.158
2024-08-14 11:00:00+00:00,T09,33.24,1014.3,3.02,205,1.153
2024-08-14 12:00:00+00:00,T09,34.21,1014.0,4.0,233,1.149
2024-08-14 13:00:00+00:00,T09,33.44,1017.0,3.69,172,1.156
2024-08-14 14:00:00+00:00,T09,32.72,1013.8,4.84,186,1.155
2024-08-14 15:00:00+00:00,T09,31.19,1013.2,1.94,184,1.16
2024-08-14 16:00:00+00:00,T09,30.2,1012.8,7.38,179,1.163
2024-08-14 17:00:00+00:00,T09,29.52,1013.6,6.97,172,1.167
2024-08-14 18:00:00+00:00,T09,26.86,1014.0,2.88,204,1.177
2024-08-14 19:00:00+00:00,T09,26.13,1014.4,1.32,211,1.181
2024-08-14 20:00:00+00:00,T09,24.5,1011.4,4.05,207,1.184
2024-08-14 21:00:00+00:00,T09,26.11,1011.6,5.02,172,1.178
2024-08-14 22:00:00+00:00,T09,24.97,1014.3,7.05,236,1.185
2024-08-14 23:00:00+00:00,T09,25.86,1012.3,6.02,230,1.179
2024-08-15 00:00:00+00:00,T09,26.98,1012.9,4.87,218,1.176
2024-08-15 01:00:00+00:00,T09,27.21,1011.1,2.96,199,1.173
2024-08-15 02:00:00+00:00,T09,27.53,1013.2,6.6,199,1.174
2024-08-15 03:00:00+00:00,T09,29.08,1012.0,6.48,273,1.166
2024-08-15 04:00:00+00:00,T09,28.59,1011.9,5.1,275,1.168
2024-08-15 05:00:00+00:00,T09,31.7,1010.1,5.9,251,1.154
2024-08-15 06:00:00+00:00,T09,32.73,1010.7,5.66,213,1.151
2024-08-15 07:00:00+00:00,T09,32.25,1010.5,5.09,264,1.153
2024-08-15 08:00:00+00:00,T09,35.61,1010.4,3.08,240,1.14
2024-08-15 09:00:00+00:00,T09,34.27,1011.0,5.34,283,1.146
2024-08-15 10:00:00+00:00,T09,35.47,1010.0,2.65,229,1.14
2024-08-15 11:00:00+00:00,T09,34.54,1010.3,6.44,258,1.144
2024-08-15 12:00:00+00:00,T09,35.14,1012.1,2.67,232,1.144
2024-08-15 13:00:00+00:00,T09,34.66,1007.9,4.54,260,1.141
2024-08-15 14:00:00+00:00,T09,31.64,1008.5,2.67,226,1.153
2024-08-15 15:00:00+00:00,T09,30.21,1007.4,4.08,258,1.157
2024-08-15 16:00:00+00:00,T09,30.15,1009.0,3.0,229,1.159
2024-08-15 17:00:00+00:00,T09,29.04,1008.3,4.61,215,1.162
2024-08-15 18:00:00+00:00,T09,27.09,1010.0,2.71,241,1.172
2024-08-15 19:00:00+00:00,T09,25.69,1008.9,1.34,239,1.176
2024-08-15 20:00:00+00:00,T09,26.09,1008.0,3.82,175,1.174
2024-08-15 21:00:00+00:00,T09,22.95,1008.5,4.26,223,1.187
2024-08-15 22:00:00+00:00,T09,24.41,1008.4,2.6,227,1.181
2024-08-15 23:00:00+00:00,T09,24.13,1009.0,4.5,233,1.182
2024-08-16 00:00:00+00:00,T09,25.77,1009.0,3.52,274,1.176
2024-08-16 01:00:00+00:00,T09,26.13,1007.9,6.65,204,1.173
2024-08-16 02:00:00+00:00,T09,26.92,1010.1,6.25,217,1.173
2024-08-16 03:00:00+00:00,T09,28.41,1007.1,6.93,173,1.163
2024-08-16 04:00:00+00:00,T09,28.09,1010.5,10.5,170,1.169
2024-08-16 05:00:00+00:00,T09,30.98,1006.3,7.18,196,1.153
2024-08-16 06:00:00+00:00,T09,31.65,1008.3,7.51,208,1.152
2024-08-16 07:00:00+00:00,T09,33.38,1007.8,7.48,204,1.145
2024-08-16 08:00:00+00:00,T09,33.65,1010.6,6.49,213,1.147
2024-08-16 09:00:00+00:00,T09,35.43,1007.8,5.74,216,1.138
2024-08-16 10:00:00+00:00,T09,35.03,1011.3,7.15,227,1.143
2024-08-16 11:00:00+00:00,T09,35.2,1008.7,7.76,195,1.14
2024-08-16 12:00:00+00:00,T09,34.43,1012.2,1.58,216,1.146
2024-08-16 13:00:00+00:00,T09,32.4,1011.3,5.49,178,1.153
2024-08-16 14:00:00+00:00,T09,33.17,1010.4,4.94,206,1.149
2024-08-16 15:00:00+00:00,T09,31.76,1010.7,4.55,213,1.155
2024-08-16 16:00:00+00:00,T09,30.08,1013.1,7.05,195,1.164
2024-08-16 17:00:00+00:00,T09,28.12,1011.7,4.59,123,1.17
2024-08-16 18:00:00+00:00,T09,27.03,1009.0,6.79,186,1.171
2024-08-16 19:00:00+00:00,T09,27.61,1012.3,4.61,269,1.172
2024-08-16 20:00:00+00:00,T09,27.7,1011.4,4.96,211,1.171
2024-08-16 21:00:00+00:00,T09,24.31,1009.9,7.44,188,1.183
2024-08-16 22:00:00+00:00,T09,25.35,1012.6,5.02,215,1.182
2024-08-16 23:00:00+00:00,T09,24.96,1011.1,6.5,239,1.182
2024-08-17 00:00:00+00:00,T09,26.58,1013.2,5.24,227,1.178
2024-08-17 01:00:00+00:00,T09,26.62,1012.4,5.53,221,1.177
2024-08-17 02:00:00+00:00,T09,28.35,1011.3,8.23,196,1.168
2024-08-17 03:00:00+00:00,T09,26.2,1012.8,8.16,217,1.179
2024-08-17 04:00:00+00:00,T09,29.45,1011.6,5.1,198,1.165
2024-08-17 05:00:00+00:00,T09,30.42,1013.4,5.74,244,1.163
2024-08-17 06:00:00+00:00,T09,32.36,1012.2,10.6,265,1.154
2024-08-17 07:00:00+00:00,T09,33.24,1012.9,5.75,257,1.152
2024-08-17 08:00:00+00:00,T09,33.64,1015.5,4.9,221,1.153
2024-08-17 09:00:00+00:00,T09,35.64,1013.6,6.83,212,1.143
2024-08-17 10:00:00+00:00,T09,36.62,1011.8,4.54,209,1.138
2024-08-17 11:00:00+00:00,T09,32.7,1014.2,4.37,250,1.155
2024-08-17 12:00:00+00:00,T09,33.98,1013.6,6.18,255,1.15
2024-08-17 13:00:00+00:00,T09,33.8,1015.1,5.89,256,1.152
2024-08-17 14:00:00+00:00,T09,32.73,1016.0,3.56,250,1.157
2024-08-17 15:00:00+00:00,T09,30.82,1014.7,6.15,204,1.163
2024-08-17 16:00:00+00:00,T09,28.97,1013.7,3.75,184,1.169
2024-08-17 17:00:00+00:00,T09,27.83,1013.8,3.11,264,1.173
2024-08-17 18:00:00+00:00,T09,28.13,1015.3,4.07,213,1.174
2024-08-17 19:00:00+00:00,T09,27.24,1016.2,3.19,283,1.178
2024-08-17 20:00:00+00:00,T09,25.86,1013.3,5.03,177,1.181
2024-08-17 21:00:00+00:00,T09,24.3,1015.3,5.23,200,1.189
2024-08-17 22:00:00+00:00,T09,25.12,1015.1,3.27,195,1.186
2024-08-17 23:00:00+00:00,T09,24.91,1016.4,5.06,226,1.188
2024-08-18 00:00:00+00:00,T09,26.21,1016.3,4.55,244,1.183
2024-08-18 01:00:00+00:00,T09,26.53,1013.8,4.81,210,1.178
2024-08-18 02:00:00+00:00,T09,27.17,1015.3,5.02,224,1.178
2024-08-18 03:00:00+00:00,T09,28.64,1013.5,6.81,186,1.17
2024-08-18 04:00:00+00:00,T09,28.94,1013.4,5.72,194,1.169
2024-08-18 05:00:00+00:00,T09,32.26,1015.1,7.57,174,1.158
2024-08-18 06:00:00+00:00,T09,33.71,1015.4,7.7,189,1.153
2024-08-18 07:00:00+00:00,T09,32.68,1015.9,5.13,193,1.157
2024-08-18 08:00:00+00:00,T09,34.51,1014.3,4.15,210,1.149
2024-08-18 09:00:00+00:00,T09,34.23,1012.6,3.75,297,1.148
2024-08-18 10:00:00+00:00,T09,35.86,1014.6,4.07,166,1.144
2024-08-18 11:00:00+00:00,T09,35.65,1013.9,5.78,195,1.144
2024-08-18 12:00:00+00:00,T09,33.98,1014.5,6.19,219,1.151
2024-08-18 13:00:00+00:00,T09,34.59,1014.5,1.74,190,1.148
2024-08-18 14:00:00+00:00,T09,32.28,1014.2,5.06,237,1.157
2024-08-18 15:00:00+00:00,T09,30.39,1014.5,5.32,180,1.164
2024-08-18 16:00:00+00:00,T09,29.03,1013.8,7.17,218,1.169
2024-08-18 17:00:00+00:00,T09,28.73,1013.5,4.4,186,1.17
2024-08-18 18:00:00+00:00,T09,27.11,1014.0,3.67,233,1.176
2024-08-18 19:00:00+00:00,T09,26.76,1012.4,1.69,209,1.176
2024-08-18 20:00:00+00:00,T09,25.17,1012.6,3.5,220,1.182
2024-08-18 21:00:00+00:00,T09,25.87,1015.1,3.53,199,1.183
2024-08-18 22:00:00+00:00,T09,25.88,1012.0,3.28,166,1.179
2024-08-18 23:00:00+00:00,T09,24.46,1011.5,4.58,191,1.184
2024-08-19 00:00:00+00:00,T09,24.26,1013.7,3.46,229,1.187
2024-08-19 01:00:00+00:00,T09,27.23,1012.1,6.35,219,1.174
2024-08-19 02:00:00+00:00,T09,28.64,1012.7,7.15,243,1.169
2024-08-19 03:00:00+00:00,T09,28.82,1011.1,7.73,193,1.167
2024-08-19 04:00:00+00:00,T09,28.79,1011.5,6.83,240,1.167
2024-08-19 05:00:00+00:00,T09,31.48,1010.6,8.4,263,1.156
2024-08-19 06:00:00+00:00,T09,33.93,1010.5,8.79,187,1.146
2024-08-19 07:00:00+00:00,T09,31.36,1012.5,4.11,243,1.158
2024-08-19 08:00:00+00:00,T09,35.0,1010.5,6.17,286,1.142
2024-08-19 09:00:00+00:00,T09,34.49,1009.5,4.5,220,1.143
2024-08-19 10:00:00+00:00,T09,34.21,1009.7,4.68,264,1.144
2024-08-19 11:00:00+00:00,T09,35.31,1011.3,5.99,241,1.142
2024-08-19 12:00:00+00:00,T09,32.94,1010.9,5.42,268,1.151
2024-08-19 13:00:00+00:00,T09,33.9,1009.0,7.83,235,1.145
2024-08-19 14:00:00+00:00,T09,33.49,1009.4,8.29,220,1.147
2024-08-19 15:00:00+00:00,T09,30.88,1009.0,5.57,219,1.156
2024-08-19 16:00:00+00:00,T09,29.35,1010.1,5.23,230,1.163
2024-08-19 17:00:00+00:00,T09,27.58,1007.4,4.66,220,1.167
2024-08-19 18:00:00+00:00,T09,26.48,1009.7,5.14,212,1.174
2024-08-19 19:00:00+00:00,T09,24.94,1009.0,6.44,261,1.179
2024-08-19 20:00:00+00:00,T09,27.1,1008.1,4.5,213,1.17
2024-08-19 21:00:00+00:00,T09,25.39,1008.6,6.68,201,1.177
2024-08-19 22:00:00+00:00,T09,24.38,1009.8,5.76,205,1.182
2024-08-19 23:00:00+00:00,T09,23.9,1010.5,8.51,232,1.185
2024-08-20 00:00:00+00:00,T09,24.69,1009.0,9.31,166,1.18
2024-08-20 01:00:00+00:00,T09,25.94,1009.3,9.61,222,1.176
2024-08-20 02:00:00+00:00,T09,26.36,1007.8,6.98,230,1.172
2024-08-20 03:00:00+00:00,T09,29.87,1009.3,5.57,239,1.16
2024-08-20 04:00:00+00:00,T09,29.19,1009.9,4.55,197,1.164
2024-08-20 05:00:00+00:00,T09,30.59,1007.7,6.49,189,1.156
2024-08-20 06:00:00+00:00,T09,32.41,1009.2,4.44,210,1.151
2024-08-20 07:00:00+00:00,T09,34.69,1010.5,4.38,213,1.144
2024-08-20 08:00:00+00:00,T09,35.68,1007.4,5.58,238,1.136
2024-08-20 09:00:00+00:00,T09,34.58,1009.7,4.19,202,1.143
2024-08-20 10:00:00+00:00,T09,35.03,1010.5,6.73,184,1.142
2024-08-20 11:00:00+00:00,T09,34.91,1007.8,8.37,168,1.14
2024-08-20 12:00:00+00:00,T09,34.76,1009.2,4.57,196,1.142
2024-08-20 13:00:00+00:00,T09,33.74,1010.5,4.51,193,1.147
2024-08-20 14:00:00+00:00,T09,31.61,1011.0,1.46,228,1.156
2024-08-20 15:00:00+00:00,T09,29.95,1009.5,3.99,200,1.16
2024-08-20 16:00:00+00:00,T09,30.39,1012.7,2.78,232,1.162
2024-08-20 17:00:00+00:00,T09,27.64,1010.6,2.25,239,1.17
2024-08-20 18:00:00+00:00,T09,28.55,1012.1,0.75,190,1.169
2024-08-20 19:00:00+00:00,T09,26.54,1012.7,6.87,178,1.177
2024-08-20 20:00:00+00:00,T09,24.9,1011.5,1.83,194,1.182
2024-08-20 21:00:00+00:00,T09,24.99,1011.4,3.05,205,1.182
2024-08-20 22:00:00+00:00,T09,24.97,1010.4,4.94,194,1.181
2024-08-20 23:00:00+00:00,T09,24.85,1010.9,5.4,227,1.182
2024-08-21 00:00:00+00:00,T09,26.4,1011.5,5.79,238,1.176
2024-08-21 01:00:00+00:00,T09,24.94,1011.4,5.76,246,1.182
2024-08-21 02:00:00+00:00,T09,25.55,1012.9,4.13,232,1.181
2024-08-21 03:00:00+00:00,T09,29.25,1010.8,6.47,213,1.164
2024-08-21 04:00:00+00:00,T09,29.86,1012.3,5.87,233,1.164
2024-08-21 05:00:00+00:00,T09,31.42,1011.8,3.57,207,1.157
2024-08-21 06:00:00+00:00,T09,33.11,1012.1,8.12,238,1.151
2024-08-21 07:00:00+00:00,T09,33.28,1014.9,4.52,213,1.154
2024-08-21 08:00:00+00:00,T09,34.76,1013.6,6.38,269,1.147
2024-08-21 09:00:00+00:00,T09,34.0,1015.9,2.47,175,1.152
2024-08-21 10:00:00+00:00,T09,34.89,1014.8,2.61,262,1.148
2024-08-21 11:00:00+00:00,T09,33.79,1012.0,3.22,260,1.149
2024-08-21 12:00:00+00:00,T09,33.67,1012.1,3.24,239,1.149
2024-08-21 13:00:00+00:00,T09,34.15,1016.9,5.3,250,1.153
2024-08-21 14:00:00+00:00,T09,33.14,1014.4,1.49,248,1.154
2024-08-21 15:00:00+00:00,T09,29.9,1013.6,3.8,275,1.165
2024-08-21 16:00:00+00:00,T09,29.01,1015.0,2.02,277,1.17
2024-08-21 17:00:00+00:00,T09,29.11,1014.8,4.39,228,1.17
2024-08-21 18:00:00+00:00,T09,28.38,1013.9,4.56,272,1.171
2024-08-21 19:00:00+00:00,T09,25.48,1014.3,3.22,218,1.183
2024-08-21 20:00:00+00:00,T09,25.65,1015.3,7.67,243,1.184
2024-08-21 21:00:00+00:00,T09,24.17,1014.6,4.92,246,1.189
2024-08-21 22:00:00+00:00,T09,27.17,1016.2,6.54,191,1.179
2024-08-21 23:00:00+00:00,T09,25.56,1014.4,3.61,235,1.183
2024-08-22 00:00:00+00:00,T09,26.14,1015.0,6.2,208,1.182
2024-08-22 01:00:00+00:00,T09,26.82,1016.2,6.58,241,1.18
2024-08-22 02:00:00+00:00,T09,28.65,1014.6,6.82,187,1.171
2024-08-22 03:00:00+00:00,T09,29.14,1015.7,6.66,167,1.171
2024-08-22 04:00:00+00:00,T09,29.54,1014.4,5.34,182,1.167
2024-08-22 05:00:00+00:00,T09,31.91,1013.8,2.71,211,1.158
2024-08-22 06:00:00+00:00,T09,32.36,1013.8,5.84,216,1.156
2024-08-22 07:00:00+00:00,T09,34.45,1016.3,5.3,215,1.151
2024-08-22 08:00:00+00:00,T09,33.35,1013.6,6.65,184,1.152
2024-08-22 09:00:00+00:00,T09,34.37,1014.5,7.56,224,1.149
2024-08-22 10:00:00+00:00,T09,35.48,1013.7,9.52,192,1.144
2024-08-22 11:00:00+00:00,T09,35.88,1014.2,6.41,194,1.143
2024-08-22 12:00:00+00:00,T09,34.6,1015.0,7.29,227,1.149
2024-08-22 13:00:00+00:00,T09,33.29,1011.6,6.5,200,1.15
2024-08-22 14:00:00+00:00,T09,32.27,1013.7,6.4,151,1.156
2024-08-22 15:00:00+00:00,T09,30.58,1011.8,6.35,215,1.16
2024-08-22 16:00:00+00:00,T09,31.47,1015.2,4.77,200,1.161
2024-08-22 17:00:00+00:00,T09,29.72,1014.1,4.92,191,1.166
2024-08-22 18:00:00+00:00,T09,28.43,1011.7,5.82,233,1.169
2024-08-22 19:00:00+00:00,T09,26.83,1012.5,8.57,194,1.176
2024-08-22 20:00:00+00:00,T09,25.47,1014.2,6.5,229,1.183
2024-08-22 21:00:00+00:00,T09,26.22,1014.3,8.44,218,1.18
2024-08-22 22:00:00+00:00,T09,26.45,1013.3,4.47,282,1.178
2024-08-22 23:00:00+00:00,T09,25.77,1011.1,7.02,172,1.178
2024-08-23 00:00:00+00:00,T09,26.0,1010.9,7.5,222,1.177
2024-08-23 01:00:00+00:00,T09,27.31,1013.2,8.06,235,1.175
2024-08-23 02:00:00+00:00,T09,27.17,1011.5,5.8,254,1.173
2024-08-23 03:00:00+00:00,T09,29.29,1010.9,4.75,217,1.164
2024-08-23 04:00:00+00:00,T09,29.31,1009.8,3.84,217,1.163
2024-08-23 05:00:00+00:00,T09,30.19,1010.1,6.39,260,1.16
2024-08-23 06:00:00+00:00,T09,33.32,1012.6,10.51,213,1.151
2024-08-23 07:00:00+00:00,T09,33.98,1011.3,7.19,244,1.147
2024-08-23 08:00:00+00:00,T09,36.12,1010.9,4.49,235,1.139
2024-08-23 09:00:00+00:00,T09,34.75,1011.4,6.6,258,1.144
2024-08-23 10:00:00+00:00,T09,35.13,1010.5,4.98,207,1.142
2024-08-23 11:00:00+00:00,T09,34.06,1012.2,5.23,229,1.148
2024-08-23 12:00:00+00:00,T09,32.55,1009.7,4.15,242,1.151
2024-08-23 13:00:00+00:00,T09,31.9,1009.5,2.91,245,1.153
2024-08-23 14:00:00+00:00,T09,32.88,1007.8,3.22,267,1.147
2024-08-23 15:00:00+00:00,T09,30.28,1010.9,4.94,254,1.161
2024-08-23 16:00:00+00:00,T09,30.74,1009.2,4.61,250,1.157
2024-08-23 17:00:00+00:00,T09,30.59,1008.1,5.85,236,1.156
2024-08-23 18:00:00+00:00,T09,27.08,1009.0,2.35,270,1.171
2024-08-23 19:00:00+00:00,T09,27.95,1009.7,6.09,222,1.168
2024-08-23 20:00:00+00:00,T09,26.17,1009.9,4.31,222,1.175
2024-08-23 21:00:00+00:00,T09,26.11,1010.5,4.85,190,1.176
2024-08-23 22:00:00+00:00,T09,24.98,1008.2,6.7,199,1.178
2024-08-23 23:00:00+00:00,T09,26.28,1008.3,5.06,242,1.173
2024-08-24 00:00:00+00:00,T09,24.42,1009.3,6.48,217,1.182
2024-08-24 01:00:00+00:00,T09,26.83,1007.5,6.25,173,1.17
2024-08-24 02:00:00+00:00,T09,27.15,1008.9,6.95,208,1.17
2024-08-24 03:00:00+00:00,T09,28.37,1009.0,7.07,207,1.166
2024-08-24 04:00:00+00:00,T09,30.84,1009.1,7.31,188,1.156
2024-08-24 05:00:00+00:00,T09,31.71,1007.4,6.46,216,1.151
2024-08-24 06:00:00+00:00,T09,32.59,1008.0,4.88,196,1.149
2024-08-24 07:00:00+00:00,T09,34.08,1010.6,9.04,196,1.146
2024-08-24 08:00:00+00:00,T09,34.94,1008.7,4.85,229,1.141
2024-08-24 09:00:00+00:00,T09,33.71,1010.1,5.6,179,1.147
2024-08-24 10:00:00+00:00,T09,35.13,1010.6,3.43,225,1.142
2024-08-24 11:00:00+00:00,T09,35.25,1009.4,0.92,198,1.14
2024-08-24 12:00:00+00:00,T09,33.81,1008.6,2.87,182,1.145
2024-08-24 13:00:00+00:00,T09,33.9,1010.6,4.17,230,1.147
2024-08-24 14:00:00+00:00,T09,31.01,1009.4,4.52,213,1.156
2024-08-24 15:00:00+00:00,T09,32.68,1010.2,3.96,186,1.151
2024-08-24 16:00:00+00:00,T09,29.95,1009.8,5.14,208,1.161
2024-08-24 17:00:00+00:00,T09,28.54,1009.8,5.43,206,1.166
2024-08-24 18:00:00+00:00,T09,28.2,1010.6,5.76,171,1.168
2024-08-24 19:00:00+00:00,T09,26.11,1010.8,4.86,229,1.177
2024-08-24 20:00:00+00:00,T09,26.2,1009.0,4.38,208,1.174
2024-08-24 21:00:00+00:00,T09,24.16,1010.6,4.94,171,1.184
2024-08-24 22:00:00+00:00,T09,24.18,1011.6,3.96,192,1.185
2024-08-24 23:00:00+00:00,T09,23.78,1009.8,7.96,235,1.185
2024-08-25 00:00:00+00:00,T09,25.39,1012.0,4.34,187,1.181
2024-08-25 01:00:00+00:00,T09,27.49,1011.9,6.04,273,1.173
2024-08-25 02:00:00+00:00,T09,27.39,1011.5,7.28,193,1.172
2024-08-25 03:00:00+00:00,T09,29.29,1010.0,3.5,235,1.163
2024-08-25 04:00:00+00:00,T09,29.3,1013.6,8.05,173,1.167
2024-08-25 05:00:00+00:00,T09,30.19,1013.9,6.84,234,1.164
2024-08-25 06:00:00+00:00,T09,31.6,1013.8,7.6,225,1.159
2024-08-25 07:00:00+00:00,T09,33.75,1013.0,6.76,249,1.15
2024-08-25 08:00:00+00:00,T09,34.52,1011.9,4.58,238,1.146
2024-08-25 09:00:00+00:00,T09,34.64,1013.7,6.84,232,1.147
2024-08-25 10:00:00+00:00,T09,35.53,1013.0,6.61,288,1.143
